Abbr,Beer_Name,Beer_ID,ABV,IBU,Brewery_id,Style,Ounces,Brewery_Name,City,State
 CA,Hell or High Watermelon Wheat (2009),802,0.049,17,369,Fruit / Vegetable Beer,12,21st Amendment Brewery,San Francisco,NA
 CA,Hell or High Watermelon Wheat (2009),801,0.049,17,369,Fruit / Vegetable Beer,12,21st Amendment Brewery,San Francisco,NA
 CA,KSA,2659,0.046,17,5,Kölsch,12,Fort Point Beer Company,San Francisco,NA
 CA,Orange Wheat,1016,0.046,17,477,Fruit / Vegetable Beer,12,Hangar 24 Craft Brewery,Redlands,NA
 CA,Blood Orange Wit,2087,0.05,16,226,Witbier,16,Refuge Brewery,Temecula,NA
 CA,Deception,2412,0.045,16,113,American Blonde Ale,12,Black Market Brewing Company,Temecula,NA
 CA,Westfalia,2660,0.056,16,5,American Amber / Red Ale,12,Fort Point Beer Company,San Francisco,NA
 CA,Boont Amber Ale,1326,0.058,15,172,American Amber / Red Ale,12,Anderson Valley Brewing Company,Boonville,NA
 CA,Boont Amber Ale (2010),811,0.058,15,172,American Amber / Red Ale,12,Anderson Valley Brewing Company,Boonville,NA
 CA,Boont Amber Ale (2011),78,0.058,15,172,American Amber / Red Ale,12,Anderson Valley Brewing Company,Boonville,NA
 CA,Chai Ale,1649,0.051,15,351,Herbed / Spiced Beer,16,Central Coast Brewing Company,San Luis Obispo,NA
 CA,Golden Road Hefeweizen,1489,0.046,15,241,Hefeweizen,16,Golden Road Brewing,Los Angeles,NA
 CA,Golden Road Hefeweizen (2012),548,0.046,15,241,Hefeweizen,16,Golden Road Brewing,Los Angeles,NA
 CA,Saint Archer White Ale,1868,0.05,15,289,Witbier,12,Saint Archer Brewery,San Diego,NA
 CA,Hangar 24 Helles Lager,1015,0.043,14,477,Munich Helles Lager,12,Hangar 24 Craft Brewery,Redlands,NA
 CA,Barney Flats Oatmeal Stout,1520,0.057,13,172,Oatmeal Stout,12,Anderson Valley Brewing Company,Boonville,NA
 CA,Barney Flats Oatmeal Stout,1221,0.057,13,172,Oatmeal Stout,12,Anderson Valley Brewing Company,Boonville,NA
 CA,Barney Flats Oatmeal Stout (2012),572,0.057,13,172,Oatmeal Stout,12,Anderson Valley Brewing Company,Boonville,NA
 CA,Full Boar Scotch Ale,647,0.074,12,492,Scotch Ale / Wee Heavy,16,Devil's Canyon Brewery,Belmont,NA
 CA,Mo's Gose,1172,0.052,10,462,Gose,16,Armstrong Brewing Company,South San Francisco,NA
 CA,Black Market Hefeweizen,1897,0.05,8,113,Hefeweizen,12,Black Market Brewing Company,Temecula,NA
 CA,Winter Solstice,523,0.069,6,172,Winter Warmer,12,Anderson Valley Brewing Company,Boonville,NA
 CA,Summer Solstice,1350,0.056,4,172,Cream Ale,12,Anderson Valley Brewing Company,Boonville,NA
 CA,Summer Solstice (2011),77,0.056,4,172,Cream Ale,12,Anderson Valley Brewing Company,Boonville,NA
 CA,Summer Solstice Cerveza Crema (2009),753,0.056,4,172,Cream Ale,12,Anderson Valley Brewing Company,Boonville,NA
 CO,15th Anniversary Abbey Ale (2012),720,0.09,NA,167,Belgian Dark Ale,16,Oskar Blues Brewery,Longmont,NA
 CO,All American Blonde Ale,1219,0.05,NA,453,American Blonde Ale,12,Centennial Beer Company,Edwards,NA
 CO,All American Red Ale,1218,0.05,NA,453,American Amber / Red Ale,12,Centennial Beer Company,Edwards,NA
 CO,Autumnal Molé Stout,774,NA,NA,265,American Stout,12,Ska Brewing Company,Durango,NA
 CO,Awry Rye Pale Ale,997,0.058,NA,108,American Pale Ale (APA),12,Bonfire Brewing Company,Eagle,NA
 CO,B3K Black Lager,620,0.055,NA,425,Schwarzbier,12,Wynkoop Brewing Company,Denver,NA
 CO,Bear Ass Brown,212,0.042,NA,552,American Brown Ale,12,Silverton Brewery,Silverton,NA
 CO,Birth IPA,1750,NA,NA,167,American IPA,12,Oskar Blues Brewery,Longmont,NA
 CO,Black Raspberry Nectar,1373,0.08,NA,422,Mead,16,Redstone Meadery,Boulder,NA
 CO,Blood Orange Saison,2560,0.06,NA,52,Saison / Farmhouse Ale,12,Upslope Brewing Company,Boulder,NA
 CO,Blue Paddle,1975,0.048,NA,83,Czech Pilsener,12,New Belgium Brewing Company,Fort Collins,NA
 CO,Boater Beer,680,0.045,NA,370,German Pilsener,16,Eddyline Brewery & Restaurant,Buena Vista,NA
 CO,Boohai Red Ale,940,NA,NA,64,American Amber / Red Ale,12,Crazy Mountain Brewing Company,Edwards,NA
 CO,Bridal Veil Rye Pale Ale,589,0.055,NA,481,American Pale Ale (APA),12,Telluride Brewing Company,Telluride,NA
 CO,Brush Creek Blonde,798,0.048,NA,108,American Blonde Ale,16,Bonfire Brewing Company,Eagle,NA
 CO,California Route,1737,0.055,NA,83,American Amber / Red Lager,12,New Belgium Brewing Company,Fort Collins,NA
 CO,CAN'D AID Foundation,1790,NA,NA,167,,12,Oskar Blues Brewery,Longmont,NA
 CO,Centennial State Pale Ale,1883,0.052,NA,167,American Pale Ale (APA),19.2,Oskar Blues Brewery,Longmont,NA
 CO,Chaka,661,0.08,NA,167,Belgian Strong Pale Ale,16,Oskar Blues Brewery,Longmont,NA
 CO,Colette,2643,0.073,NA,7,Saison / Farmhouse Ale,12,Great Divide Brewing Company,Denver,NA
 CO,Colorado Red Ale,220,0.062,NA,387,American Amber / Red Ale,12,Revolution Brewing,Paonia,NA
 CO,Colorojo Imperial Red Ale,1316,0.082,NA,425,American Strong Ale,12,Wynkoop Brewing Company,Denver,NA
 CO,Dank IPA,1224,0.065,NA,452,American IPA,16,Dad & Dude's Breweria,Aurora,NA
 CO,Dank IPA (2012),964,0.065,NA,452,American IPA,16,Dad & Dude's Breweria,Aurora,NA
 CO,Demshitz Brown Ale,996,0.058,NA,108,American Brown Ale,12,Bonfire Brewing Company,Eagle,NA
 CO,Denver Pale Ale (Artist Series No. 1),2650,0.05,NA,7,American Pale Ale (APA),12,Great Divide Brewing Company,Denver,NA
 CO,Deviant Dale's IPA,565,0.08,NA,167,American Double / Imperial IPA,16,Oskar Blues Brewery,Longmont,NA
 CO,Devils Head Red Ale,1518,0.073,NA,356,American Amber / Red Ale,16,Pikes Peak Brewing Company,Monument,NA
 CO,Dirtbag Dunkel,1184,0.049,NA,108,Munich Dunkel Lager,16,Bonfire Brewing Company,Eagle,NA
 CO,Dirty Hippie Dark Wheat,927,0.053,NA,342,American Dark Wheat Ale,12,Palisade Brewing Company,Palisade,NA
 CO,Dolores River Dry Stout,447,NA,NA,532,Irish Dry Stout,16,Dolores River Brewery,Dolores,NA
 CO,Dolores River ESB,450,NA,NA,532,Extra Special / Strong Bitter (ESB),16,Dolores River Brewery,Dolores,NA
 CO,Dolores River Hefeweizen,524,NA,NA,532,Hefeweizen,16,Dolores River Brewery,Dolores,NA
 CO,Dolores River Mild,446,NA,NA,532,English Dark Mild Ale,16,Dolores River Brewery,Dolores,NA
 CO,Dolores River Pale Ale,448,NA,NA,532,American Pale Ale (APA),16,Dolores River Brewery,Dolores,NA
 CO,Element 29,2008,0.052,NA,82,American Pale Ale (APA),12,Epic Brewing,Denver,NA
 CO,Escape to Colorado,2003,0.062,NA,82,American IPA,12,Epic Brewing,Denver,NA
 CO,Euphoria Pale Ale,69,0.061,NA,265,American Pale Ale (APA),12,Ska Brewing Company,Durango,NA
 CO,Face Down Brown Ale,973,0.057,NA,481,American Brown Ale,12,Telluride Brewing Company,Telluride,NA
 CO,Ghose Drifter Pale Ale,1720,0.051,NA,149,American Pale Ale (APA),12,Odyssey Beerwerks,Arvada,NA
 CO,Ghost Rider Pale Ale (2013),1431,0.051,NA,149,American Pale Ale (APA),12,Odyssey Beerwerks,Arvada,NA
 CO,Graham Cracker Porter,1943,0.05,NA,264,American Porter,12,Denver Beer Company,Denver,NA
 CO,Heliocentric Hefeweizen,1721,0.047,NA,149,Hefeweizen,12,Odyssey Beerwerks,Arvada,NA
 CO,Helios Hefeweizen (2013),1430,0.047,NA,149,Hefeweizen,12,Odyssey Beerwerks,Arvada,NA
 CO,Hibernal Vinifera Stout,1013,0.08,NA,265,Foreign / Export Stout,12,Ska Brewing Company,Durango,NA
 CO,Hibernation Ale,2649,0.087,NA,7,Old Ale,12,Great Divide Brewing Company,Denver,NA
 CO,Hop Syndrome,2004,0.05,NA,82,American Pale Lager,12,Epic Brewing,Denver,NA
 CO,Hula Hoppie Session IPA,1684,0.048,NA,342,American IPA,12,Palisade Brewing Company,Palisade,NA
 CO,Ice Pick Ale,160,0.068,NA,552,American IPA,12,Silverton Brewery,Silverton,NA
 CO,Icey.P.A.,1752,NA,NA,167,American IPA,16,Oskar Blues Brewery,Longmont,NA
 CO,Incredible Pedal IPA,1944,0.07,NA,264,American IPA,12,Denver Beer Company,Denver,NA
 CO,Jessie's Garage,706,0.056,NA,387,American Pale Ale (APA),16,Revolution Brewing,Paonia,NA
 CO,Lasso,2645,0.05,NA,7,American IPA,12,Great Divide Brewing Company,Denver,NA
 CO,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,2561,0.076,NA,52,American Brown Ale,19.2,Upslope Brewing Company,Boulder,NA
 CO,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,2564,0.104,NA,52,Rye Beer,19.2,Upslope Brewing Company,Boulder,NA
 CO,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,2565,0.128,NA,52,Quadrupel (Quad),19.2,Upslope Brewing Company,Boulder,NA
 CO,Leroy (2005),734,0.052,NA,504,American Brown Ale,12,Oskar Blues Brewery,Lyons,NA
 CO,Lil' Brainless Raspberries,2477,0.052,NA,82,Fruit / Vegetable Beer,12,Epic Brewing,Denver,NA
 CO,Live Local Golden Ale,1421,0.047,NA,108,American Blonde Ale,12,Bonfire Brewing Company,Eagle,NA
 CO,Local 5 Pale Ale,1636,0.056,NA,356,American Pale Ale (APA),16,Pikes Peak Brewing Company,Monument,NA
 CO,Miner's Gold,709,0.05,NA,387,American Blonde Ale,16,Revolution Brewing,Paonia,NA
 CO,Miner's Gold,219,NA,NA,387,American Blonde Ale,12,Revolution Brewing,Paonia,NA
 CO,Mistress Winter Wheat,1023,0.064,NA,108,Winter Warmer,12,Bonfire Brewing Company,Eagle,NA
 CO,Moe's Original Bar B Que 'Bama Brew Golden Ale,1500,0.047,NA,108,American Blonde Ale,12,Bonfire Brewing Company,Eagle,NA
 CO,Mountain Fairy Raspberry Wheat,911,0.055,NA,370,Fruit / Vegetable Beer,16,Eddyline Brewery & Restaurant,Buena Vista,NA
 CO,Mountain Livin' Pale Ale,613,0.06,NA,64,American Pale Ale (APA),12,Crazy Mountain Brewing Company,Edwards,NA
 CO,Nectar of the Hops,1375,0.08,NA,422,Mead,16,Redstone Meadery,Boulder,NA
 CO,Old Chub NITRO,1859,0.08,NA,167,Scotch Ale / Wee Heavy,16,Oskar Blues Brewery,Longmont,NA
 CO,One Nut Brown,1751,0.05,NA,167,English Brown Ale,12,Oskar Blues Brewery,Longmont,NA
 CO,On-On Ale (2008),735,0.052,NA,514,American Pale Ale (APA),12,Arctic Craft Brewery,Colorado Springs,NA
 CO,Orabelle,2646,0.083,NA,7,Tripel,12,Great Divide Brewing Company,Denver,NA
 CO,oSKAr the G'Rauch,993,0.085,NA,167,American IPA,19.2,Oskar Blues Brewery,Longmont,NA
 CO,oSKAr the G'Rauch,992,0.085,NA,167,American IPA,16,Oskar Blues Brewery,Longmont,NA
 CO,Patty's Chile Beer,1345,0.042,NA,425,Chile Beer,12,Wynkoop Brewing Company,Denver,NA
 CO,Perzik Saison,2546,0.064,NA,38,Saison / Farmhouse Ale,12,Avery Brewing Company,Boulder,NA
 CO,Pink-I Raspberry IPA,1517,0.068,NA,108,American IPA,16,Bonfire Brewing Company,Eagle,NA
 CO,Pumpkin Patch Ale,1590,0.05,NA,370,Pumpkin Ale,16,Eddyline Brewery & Restaurant,Buena Vista,NA
 CO,Pumpkin Patch Ale (2012),1014,0.05,NA,370,Pumpkin Ale,16,Eddyline Brewery & Restaurant,Buena Vista,NA
 CO,Rail Yard Ale,807,0.052,NA,425,American Amber / Red Ale,12,Wynkoop Brewing Company,Denver,NA
 CO,Rail Yard Ale (2009),84,0.052,NA,425,American Amber / Red Ale,12,Wynkoop Brewing Company,Denver,NA
 CO,Raja,2589,0.08,NA,38,American Double / Imperial IPA,12,Avery Brewing Company,Boulder,NA
 CO,Red Mountain Ale,161,0.06,NA,552,American Amber / Red Ale,12,Silverton Brewery,Silverton,NA
 CO,River North Ale,1179,0.05,NA,460,American Amber / Red Ale,16,River North Brewery,Denver,NA
 CO,River North White Ale,1180,0.05,NA,460,Witbier,16,River North Brewery,Denver,NA
 CO,River Runners Pale Ale,1110,0.06,NA,370,American Pale Ale (APA),16,Eddyline Brewery & Restaurant,Buena Vista,NA
 CO,Rocky Mountain Oyster Stout,1035,0.075,NA,425,American Stout,12,Wynkoop Brewing Company,Denver,NA
 CO,Rudie Session IPA,1942,0.045,NA,265,American IPA,12,Ska Brewing Company,Durango,NA
 CO,Rumble,2647,0.071,NA,7,American IPA,12,Great Divide Brewing Company,Denver,NA
 CO,Rye Porter,710,NA,NA,387,American Porter,16,Revolution Brewing,Paonia,NA
 CO,Slow & Steady Golden Ale,1548,0.047,NA,108,American Blonde Ale,12,Bonfire Brewing Company,Eagle,NA
 CO,Snaggletooth Double Pale Ale,449,NA,NA,532,American Double / Imperial IPA,16,Dolores River Brewery,Dolores,NA
 CO,Snapshot,1707,0.052,NA,83,American Pale Wheat Ale,16,New Belgium Brewing Company,Fort Collins,NA
 CO,Snowcat Coffee Stout,1689,0.059,NA,64,American Stout,12,Crazy Mountain Brewing Company,Edwards,NA
 CO,Stout Ol' Friend,1538,0.064,NA,387,American Stout,16,Revolution Brewing,Paonia,NA
 CO,Stout Ol' Friend (2012),1075,0.064,NA,387,American Stout,16,Revolution Brewing,Paonia,NA
 CO,Sunshine Nectar,1374,0.08,NA,422,Mead,16,Redstone Meadery,Boulder,NA
 CO,Sunshine Wheat Beer,1690,0.048,NA,83,American Pale Wheat Ale,12,New Belgium Brewing Company,Fort Collins,NA
 CO,Sunshine Wheat Beer (2009),72,0.048,NA,83,American Pale Wheat Ale,12,New Belgium Brewing Company,Fort Collins,NA
 CO,Taster's Choice,1708,0.074,NA,265,Doppelbock,12,Ska Brewing Company,Durango,NA
 CO,Tempter IPA,827,0.064,NA,481,American IPA,12,Telluride Brewing Company,Telluride,NA
 CO,Tent Pole Vanilla Porter,998,0.061,NA,108,American Porter,16,Bonfire Brewing Company,Eagle,NA
 CO,The CROWLER™,1796,NA,NA,167,,32,Oskar Blues Brewery,Longmont,NA
 CO,The Deuce,933,0.07,NA,167,American Brown Ale,16,Oskar Blues Brewery,Longmont,NA
 CO,Titan IPA,2642,0.071,NA,7,American IPA,12,Great Divide Brewing Company,Denver,NA
 CO,Trigger Blonde Ale,716,0.048,NA,516,American Blonde Ale,16,Crabtree Brewing Company,Greeley,NA
 CO,True Blonde Ale,70,0.053,NA,265,American Blonde Ale,12,Ska Brewing Company,Durango,NA
 CO,Upslope Brown Ale,345,0.067,NA,52,English Brown Ale,12,Upslope Brewing Company,Boulder,NA
 CO,Upslope Christmas Ale,907,0.082,NA,52,Winter Warmer,16,Upslope Brewing Company,Boulder,NA
 CO,Upslope Foreign Style Stout,614,0.069,NA,52,Foreign / Export Stout,12,Upslope Brewing Company,Boulder,NA
 CO,Upslope India Pale Ale,79,0.072,NA,52,American IPA,12,Upslope Brewing Company,Boulder,NA
 CO,Upslope Pale Ale,80,0.058,NA,52,American Pale Ale (APA),12,Upslope Brewing Company,Boulder,NA
 CO,Upslope Pumpkin Ale,906,0.077,NA,52,Pumpkin Ale,16,Upslope Brewing Company,Boulder,NA
 CO,Vernal Minthe Stout,1192,0.058,NA,265,American Stout,12,Ska Brewing Company,Durango,NA
 CO,Vienna Lager,708,0.046,NA,387,Vienna Lager,16,Revolution Brewing,Paonia,NA
 CO,West Portal Colorado Common Summer Ale,1422,0.041,NA,221,California Common / Steam Beer,16,Big Choice Brewing,Broomfield,NA
 CO,Whitewater,2648,0.061,NA,7,American Pale Wheat Ale,12,Great Divide Brewing Company,Denver,NA
 CO,WinterWonderGrass Festival Ale,1163,NA,NA,64,American Amber / Red Ale,12,Crazy Mountain Brewing Company,Edwards,NA
 CO,Wood Splitter Pilsner (2012),931,0.048,NA,108,Czech Pilsener,12,Bonfire Brewing Company,Eagle,NA
 CO,Wynkoop Pumpkin Ale,1045,0.055,NA,425,Pumpkin Ale,12,Wynkoop Brewing Company,Denver,NA
 CO,Hemlock Double IPA,1762,0.095,104,221,American Double / Imperial IPA,12,Big Choice Brewing,Broomfield,NA
 CO,Elevation Triple India Pale Ale,1006,0.099,100,111,American Double / Imperial IPA,12,Renegade Brewing Company,Denver,NA
 CO,GUBNA Imperial IPA,6,0.099,100,167,American Double / Imperial IPA,12,Oskar Blues Brewery,Longmont,NA
 CO,Hop Abomination,881,0.066,100,497,American IPA,12,Dry Dock Brewing Company,Aurora,NA
 CO,Redacted Rye IPA,1176,0.07,100,111,American IPA,16,Renegade Brewing Company,Denver,NA
 CO,Ryeteous Rye IPA (2012),636,0.07,100,111,American IPA,16,Renegade Brewing Company,Denver,NA
 CO,Ten Fidy Imperial Stout,8,0.099,98,167,Russian Imperial Stout,12,Oskar Blues Brewery,Longmont,NA
 CO,Ten Fidy Imperial Stout (2007),803,0.099,98,504,Russian Imperial Stout,12,Oskar Blues Brewery,Lyons,NA
 CO,Ten Fidy Imperial Stout (2008),804,0.095,98,504,Russian Imperial Stout,12,Oskar Blues Brewery,Lyons,NA
 CO,Farmer Wirtz India Pale Ale,1549,0.07,94,108,English India Pale Ale (IPA),16,Bonfire Brewing Company,Eagle,NA
 CO,Upslope Imperial India Pale Ale,1315,0.099,90,52,American Double / Imperial IPA,19.2,Upslope Brewing Company,Boulder,NA
 CO,IPA & a Half,1856,0.073,87,292,American IPA,12,Tommyknocker Brewery,Idaho Springs,NA
 CO,Disconnected Red,1067,0.067,85,221,American Amber / Red Ale,16,Big Choice Brewing,Broomfield,NA
 CO,G'KNIGHT (12 oz.),388,0.087,85,167,American Double / Imperial IPA,12,Oskar Blues Brewery,Longmont,NA
 CO,G'KNIGHT (16 oz.),726,0.087,85,167,American Double / Imperial IPA,16,Oskar Blues Brewery,Longmont,NA
 CO,Gordon (2005),805,0.092,85,504,American Double / Imperial IPA,12,Oskar Blues Brewery,Lyons,NA
 CO,Gordon Ale (2009),4,0.087,85,167,American Double / Imperial IPA,12,Oskar Blues Brewery,Longmont,NA
 CO,Gordon Imperial Red (2010),806,0.087,85,167,American Double / Imperial IPA,12,Oskar Blues Brewery,Longmont,NA
 CO,American India Red Ale,1850,0.071,83,295,American Strong Ale,12,Black Shirt Brewing Company,Denver,NA
 CO,Elephant Rock IPA,1384,0.07,75,356,American IPA,12,Pikes Peak Brewing Company,Monument,NA
 CO,Yeti  Imperial Stout,2644,0.095,75,7,Russian Imperial Stout,12,Great Divide Brewing Company,Denver,NA
 CO,Crank Yanker IPA,1382,0.078,74,370,American IPA,16,Eddyline Brewery & Restaurant,Buena Vista,NA
 CO,Crank Yanker IPA (2011),395,0.078,74,370,American IPA,16,Eddyline Brewery & Restaurant,Buena Vista,NA
 CO,Firestarter India Pale Ale,2422,0.066,72,108,American IPA,12,Bonfire Brewing Company,Eagle,NA
 CO,Firestarter India Pale Ale,633,0.066,72,108,American IPA,16,Bonfire Brewing Company,Eagle,NA
 CO,Perpetual Darkness,2335,0.092,72,149,Belgian Strong Dark Ale,12,Odyssey Beerwerks,Arvada,NA
 CO,Eclipse Black IPA,556,0.077,71,516,American Black Ale,16,Crabtree Brewing Company,Greeley,NA
 CO,HGH (Home Grown Hops): Part Duh,585,0.08,70,167,American Strong Ale,12,Oskar Blues Brewery,Longmont,NA
 CO,Moirai India Pale Ale,1451,0.07,70,406,American IPA,16,Fate Brewing Company,Boulder,NA
 CO,Ranger IPA,2230,0.065,70,83,American IPA,12,New Belgium Brewing Company,Fort Collins,NA
 CO,Ranger IPA,564,0.065,70,83,American IPA,16,New Belgium Brewing Company,Fort Collins,NA
 CO,Ranger IPA (Current),115,0.065,70,83,American IPA,12,New Belgium Brewing Company,Fort Collins,NA
 CO,Avery India Pale Ale,107,0.063,69,38,American IPA,12,Avery Brewing Company,Boulder,NA
 CO,Lucky U IPA,193,0.062,68,392,American IPA,12,Breckenridge Brewery,Denver,NA
 CO,Over the Rail Pale Ale,711,0.057,68,136,American Pale Ale (APA),12,Pug Ryan's Brewery,Dillon,NA
 CO,The Power of Zeus,2294,0.07,68,169,American Pale Ale (APA),12,High Hops Brewery,Windsor,NA
 CO,Independence Pass Ale,596,0.07,67,524,American IPA,12,Aspen Brewing Company,Aspen,NA
 CO,Dale's Pale Ale,1444,0.065,65,167,American Pale Ale (APA),12,Oskar Blues Brewery,Longmont,NA
 CO,Dale's Pale Ale,1252,0.065,65,167,American Pale Ale (APA),12,Oskar Blues Brewery,Longmont,NA
 CO,Dale's Pale Ale,955,0.065,65,167,American Pale Ale (APA),19.2,Oskar Blues Brewery,Longmont,NA
 CO,Dale's Pale Ale,1,0.065,65,167,American Pale Ale (APA),12,Oskar Blues Brewery,Longmont,NA
 CO,Dale's Pale Ale (10 Year Anniversary),892,0.065,65,167,American Pale Ale (APA),12,Oskar Blues Brewery,Longmont,NA
 CO,Dale's Pale Ale (2002),741,0.065,65,504,American Pale Ale (APA),12,Oskar Blues Brewery,Lyons,NA
 CO,Dale's Pale Ale (2003),742,0.065,65,504,American Pale Ale (APA),12,Oskar Blues Brewery,Lyons,NA
 CO,Dale's Pale Ale (2004),743,0.065,65,504,American Pale Ale (APA),12,Oskar Blues Brewery,Lyons,NA
 CO,Dale's Pale Ale (2006),744,0.065,65,504,American Pale Ale (APA),12,Oskar Blues Brewery,Lyons,NA
 CO,Dale's Pale Ale (2008),745,0.065,65,504,American Pale Ale (APA),12,Oskar Blues Brewery,Lyons,NA
 CO,Dale's Pale Ale (2010),754,0.065,65,167,American Pale Ale (APA),12,Oskar Blues Brewery,Longmont,NA
 CO,Dale's Pale Ale (2011),755,0.065,65,167,American Pale Ale (APA),12,Oskar Blues Brewery,Longmont,NA
 CO,Dale's Pale Ale (2012),828,0.065,65,167,American Pale Ale (APA),12,Oskar Blues Brewery,Longmont,NA
 CO,Hoppy Boy,641,0.062,65,521,American IPA,16,Twisted Pine Brewing Company,Boulder,NA
 CO,Modus Hoperandi,1521,0.068,65,265,American IPA,12,Ska Brewing Company,Durango,NA
 CO,Modus Hoperandi,67,0.068,65,265,American IPA,12,Ska Brewing Company,Durango,NA
 CO,Sanitas Black IPA,1391,0.068,65,420,American Black Ale,12,Sanitas Brewing Company,Boulder,NA
 CO,Third Eye Enlightened Pale Ale,2386,0.065,65,120,American Pale Ale (APA),12,Steamworks Brewing Company,Durango,NA
 CO,Third Eye Pale Ale,90,0.065,65,120,American IPA,12,Steamworks Brewing Company,Durango,NA
 CO,Gordon Beer (2006),733,0.087,60,504,American Double / Imperial IPA,12,Oskar Blues Brewery,Lyons,NA
 CO,Hammer & Sickle,1581,0.09,60,111,Russian Imperial Stout,12,Renegade Brewing Company,Denver,NA
 CO,One Hit Wonder,391,0.09,60,167,American Double / Imperial IPA,12,Oskar Blues Brewery,Longmont,NA
 CO,ESB Special Ale,68,0.057,58,265,Extra Special / Strong Bitter (ESB),12,Ska Brewing Company,Durango,NA
 CO,Sudice American Stout,1455,0.07,58,406,American Stout,16,Fate Brewing Company,Boulder,NA
 CO,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,2562,0.099,51,52,American Double / Imperial Stout,19.2,Upslope Brewing Company,Boulder,NA
 CO,Dry Dock Amber Ale,871,0.058,49,497,American Amber / Red Ale,12,Dry Dock Brewing Company,Aurora,NA
 CO,Stimulator Pale Ale,697,0.053,48,442,American Pale Ale (APA),16,Pateros Creek Brewing Company,Fort Collins,NA
 CO,Neomexicanus Native,2538,0.06,46,64,American Pale Ale (APA),12,Crazy Mountain Brewing Company,Edwards,NA
 CO,American Red Porter,1849,0.071,45,295,American Porter,12,Black Shirt Brewing Company,Denver,NA
 CO,Belgorado,928,0.067,45,425,Belgian IPA,12,Wynkoop Brewing Company,Denver,NA
 CO,Green Bullet Organic India Pale Ale,1322,0.07,45,430,American IPA,16,Asher Brewing Company,Boulder,NA
